Word	Mystery	Romance	Short	Sci	Family	Horror	Thriller	Sport	Crime	Drama	Fantasy	Western	Animation	Music	Adventure	Action	Comedy	Documentary	Musical	Biography	History
hungry	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0
hunter	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
huntsman	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0
husband	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0
iceberg	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0
identify	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
identity	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ifans	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0
ignored	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
iguana	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
illness	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
image	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
images	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
imaginations	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
imdb	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
immensely	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
immortal	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
immortality	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
impending	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
imperial	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
importantly	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
impossibly	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
imprisoned	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
inadvertently	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
inappropriate	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
include	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
includes	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0
including	2	0	0	2	0	0	0	0	0	0	1	0	0	1	2	0	1	0	0	0	0
incredible	0	0	0	1	0	0	0	0	0	0	1	0	0	0	2	2	0	0	0	0	0
independent	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
independently	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
independents	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
indians	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0
individual	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
indy	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0
inexorably	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
infidelity	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
infiltrate	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0
infiltrates	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
information	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
inheritance	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
inherited	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
inhoo	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
inn	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
innocent	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
inside	1	0	0	1	0	0	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0
inspector	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0
instances	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
instead	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
institution	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
institutionalization	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
institutionalized	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
intelligence	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
intense	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
intent	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
interest	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
internalize	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
international	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0
internet	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0
interrogation	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1
intertwined	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
intervene	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
interviewed	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
interweaving	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
intimate	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
introduced	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
introvert	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
invaded	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
investigate	2	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
inveterate	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
invited	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
invites	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
iran	0	0	0	0	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0
iranian	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0
irish	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0
iron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0
isis	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
island	0	0	0	0	0	2	0	0	0	1	2	0	0	0	1	0	1	0	0	0	0
isn	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
isolated	1	0	0	0	0	3	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0
issues	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
jack	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3	1	0	0	0	0
jackal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
jaisingh	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
javert	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0
javier	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
jazz	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
jean	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0
jeffers	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
jenko	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0
jeopardize	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
jerome	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jesse	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
job	0	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0
jock	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0
john	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	1	2	0	0	0	0
johnny	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
join	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0
joined	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0
joining	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
jonah	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0
jonathan	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
joseph	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
joshua	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
journalist	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	1	3	0	0	0	0
journey	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
journeys	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jr	0	5	0	0	0	0	0	0	0	5	0	0	0	0	0	0	5	0	0	0	0
juck	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0
jules	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
julia	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
june	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0
jungle	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
junior	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
k	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	2	0	0	0	0
karaoke	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	2	0	0	0	0
karenin	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
karenina	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kate	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
katniss	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
keep	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0
keeping	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
kept	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
kill	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	1
killer	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0
killers	1	0	0	1	0	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0
kills	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
kind	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	2	0	0	0	0	0
king	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	0	0	0
kingdom	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
kings	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
kipps	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kitty	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
klutz	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
knife	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
knight	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
know	1	0	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0
knowing	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
knowledge	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0
known	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0
knows	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
korea	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0
koreans	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
kuklinski	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	3	0
l	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
lab	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	1	0
laden	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
lado	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
lake	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
land	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
landmark	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
lands	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
lane	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
last	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	1	1	0	0	0	0
late	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	1
later	0	0	0	0	0	1	0	0	2	0	1	0	0	0	1	3	1	0	0	0	0
latest	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
launches	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
law	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
lawyer	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
lead	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
leader	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	1
leading	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0
leads	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
leap	0	0	0	0	0	0	0	0	0	0	2	0	0	1	1	1	1	0	0	0	0
learning	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0
learns	0	1	0	0	0	1	0	0	0	0	2	0	0	0	1	2	0	0	0	0	0
least	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
leaves	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0
leaving	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0
led	0	0	0	0	0	0	0	0	0	0	2	1	0	0	1	1	0	0	0	0	0
left	0	3	0	0	0	0	1	0	0	2	0	0	0	0	0	1	2	0	0	0	0
legacy	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
legend	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
legendary	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
lensed	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
leo	0	6	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0
lerman	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
less	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
lethal	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
letters	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
lies	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
life	0	5	0	0	0	2	0	0	4	2	4	0	3	3	3	2	9	1	1	2	0
like	0	2	0	0	0	0	0	0	1	1	1	0	0	0	1	2	4	0	0	0	0
likes	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
lincoln	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3
linings	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
lion	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0
lions	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
liquor	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
little	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
live	0	0	0	0	0	1	0	0	1	1	1	0	0	0	1	2	1	0	0	0	0
liverpool	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
lives	0	2	0	1	0	0	0	0	2	0	0	0	0	0	1	0	5	0	0	2	1
living	0	2	0	1	0	0	0	0	0	4	0	0	0	0	0	0	3	0	0	0	0
lizard	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0
load	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
loan	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
local	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0
locals	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
location	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
locked	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0
loeb	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
logan	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
loki	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
london	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
lone	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
lonely	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
long	0	1	0	0	0	2	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0
longs	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0
look	0	1	1	0	0	1	0	0	1	0	1	0	0	1	0	1	3	0	0	0	0
looking	0	1	0	0	0	0	1	0	1	2	0	0	0	0	0	0	1	0	0	0	0
looks	0	1	0	0	0	0	0	1	0	0	0	0	1	1	0	1	2	0	0	1	0
loopers	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
losing	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
lost	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0
lottery	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
lou	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
love	0	8	0	0	0	0	0	0	1	4	1	0	2	2	3	1	11	0	0	0	0
lovecraft	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
lover	0	1	0	1	0	0	0	0	4	2	0	0	0	0	0	0	1	0	0	0	0
loves	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0	0
loving	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
low	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0
luke	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
m	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0
m_tt_ov_pl	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
madam	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
madame	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
magazine	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
maggie	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
magic	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0
magical	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
maine	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
mainly	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
make	0	1	0	0	0	0	0	0	0	0	1	1	2	0	1	1	1	0	0	0	0
maker	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
makes	0	1	0	0	0	2	0	0	0	2	3	0	0	1	1	0	4	0	0	0	0
making	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	2	0	0	0	0
male	0	1	0	1	0	0	0	0	0	1	0	0	0	1	1	1	3	0	0	0	0
males	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
mallory	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
man	3	1	0	2	0	4	0	0	3	0	4	0	0	0	2	6	2	0	0	0	0
manage	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
managed	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
manager	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
mandatory	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
manhunt	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
manning	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
manny	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	3	0	0	0	0
manor	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
manufactures	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
many	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
marco	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
marijuana	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
marriage	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
married	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
mars	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0
marsh	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
martial	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0
marvel	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
maryland	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
mason	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
master	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
mate	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
matriarch	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
matt	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
maxwell	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
may	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	1	1	0	0	1	2
maya	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
mead	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
means	1	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	0	1	1
meant	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
meanwhile	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	3	0	0	0	0	0
medal	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0
medallion	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0
media	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0
medical	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0
medication	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
meet	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
meets	1	3	0	0	0	4	1	0	0	0	3	0	0	2	2	1	3	0	0	0	0
members	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0
men	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	2	0	0	0	0
mendes	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
mendez	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0
mental	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	2	0	0	0	0
mercenaries	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
mexican	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
mexico	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mi6	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0
michael	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
michelle	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
middle	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
might	0	0	0	0	0	0	0	0	0	1	0	0	1	0	2	0	2	0	0	0	0
mike	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	5	0	0	0	0
miles	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
militant	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
millions	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
mind	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0
minded	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
minds	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0
minimum	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
minnix	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
minutes	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
miracle	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
mirror	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
